Strategy B,n = 10000

Trial 1

Space Name,Times Landed On,Percent Landed On (%)
VIRGINIA_AVENUE,242,2.241778601204261
PENNSYLVANIA_RAILROAD,276,2.556739231125521
ST_JAMES_PLACE,272,2.5196850393700787
COMMUNITY_CHEST_2,309,2.8624363131079202
TENNESSEE_AVENUE,274,2.5382121352477998
NEW_YORK_AVENUE,295,2.732746641963872
FREE_PARKING,285,2.6401111625752662
KENTUCKY_AVENUE,280,2.5937934228809634
CHANCE_2,291,2.69569245020843
INDIANA_AVENUE,281,2.603056970819824
ILLINOIS_AVENUE,320,2.9643353404353867
BO_RAILROAD,290,2.686428902269569
ATLANTIC_AVENUE,284,2.630847614636406
VENTNOR_AVENUE,253,2.3436776285317276
WATER_WORKS,288,2.667901806391848
MARVIN_GARDENS,249,2.3066234367762855
GO_TO_JAIL,254,2.3529411764705883
PACIFIC_AVENUE,262,2.427049559981473
NORTH_CAROLINA_AVENUE,260,2.4085224641037515
COMMUNITY_CHEST_3,280,2.5937934228809634
PENNSYLVANIA_AVENUE,218,2.019453450671607
SHORT_LINE,227,2.1028253821213525
CHANCE_3,230,2.1306160259379343
PARK_PLACE,213,1.9731357109773042
LUXURY_TAX,237,2.1954608615099582
BOARDWALK,277,2.5660027790643816

Trial 7

Space Name,Times Landed On,Percent Landed On (%)
GO,275,2.5524410618154816
MEDITERRANEAN_AVENUE,236,2.190458511230741
COMMUNITY_CHEST_1,209,1.939855206979766
BALTIC_AVENUE,210,1.9491368108409135
INCOME_TAX,232,2.1533320957861517
READING_RAILROAD,249,2.3111193614256544
ORIENTAL_AVENUE,223,2.0697976610358273
CHANCE_1,248,2.3018377575645075
VERMONT_AVENUE,233,2.162613699647299
CONNECTICUT_AVENUE,236,2.190458511230741
JAIL,674,6.255801002413216
ST_CHARLES_PLACE,288,2.673101912010395
ELECTRIC_COMPANY,255,2.3668089845925375
STATES_AVENUE,238,2.2090217189530352
VIRGINIA_AVENUE,218,2.023389641730091
PENNSYLVANIA_RAILROAD,264,2.4503434193428624
ST_JAMES_PLACE,274,2.5431594579543346
COMMUNITY_CHEST_2,298,2.7659179506218674
TENNESSEE_AVENUE,310,2.877297196955634
NEW_YORK_AVENUE,333,3.09077408576202
FREE_PARKING,266,2.468906627065157
KENTUCKY_AVENUE,262,2.431780211620568
CHANCE_2,264,2.4503434193428624
INDIANA_AVENUE,252,2.3389641730090958
ILLINOIS_AVENUE,329,3.0536476703174307
BO_RAILROAD,282,2.617412288843512
ATLANTIC_AVENUE,270,2.5060330425097455
VENTNOR_AVENUE,272,2.5245962502320403
WATER_WORKS,301,2.7937627622053087
MARVIN_GARDENS,270,2.5060330425097455
GO_TO_JAIL,265,2.4596250232040093
PACIFIC_AVENUE,272,2.5245962502320403
NORTH_CAROLINA_AVENUE,239,2.218303322814182
COMMUNITY_CHEST_3,297,2.7566363467607204
PENNSYLVANIA_AVENUE,234,2.171895303508446
SHORT_LINE,254,2.3575273807313906
CHANCE_3,243,2.2554297382587714
PARK_PLACE,197,1.8284759606459997
LUXURY_TAX,213,1.976981622424355
BOARDWALK,289,2.6823835158715426

Trial 8

Space Name,Times Landed On,Percent Landed On (%)
GO,272,2.5255338904363973
MEDITERRANEAN_AVENUE,196,1.819870009285051
COMMUNITY_CHEST_1,236,2.191272051996286
BALTIC_AVENUE,216,2.0055710306406684
INCOME_TAX,210,1.9498607242339834
READING_RAILROAD,258,2.395543175487465
ORIENTAL_AVENUE,246,2.284122562674095
CHANCE_1,244,2.2655524605385327
VERMONT_AVENUE,219,2.033426183844011
CONNECTICUT_AVENUE,236,2.191272051996286
JAIL,679,6.304549675023213
ST_CHARLES_PLACE,248,2.3026926648096566
ELECTRIC_COMPANY,252,2.33983286908078
STATES_AVENUE,253,2.3491179201485606
VIRGINIA_AVENUE,241,2.23769730733519
PENNSYLVANIA_RAILROAD,275,2.55338904363974
ST_JAMES_PLACE,278,2.5812441968430826
COMMUNITY_CHEST_2,290,2.692664809656453
TENNESSEE_AVENUE,317,2.9433611884865365
NEW_YORK_AVENUE,279,2.5905292479108635
FREE_PARKING,284,2.636954503249768
KENTUCKY_AVENUE,278,2.5812441968430826
CHANCE_2,272,2.5255338904363973
INDIANA_AVENUE,289,2.6833797585886723
ILLINOIS_AVENUE,339,3.1476323119777163
BO_RAILROAD,256,2.376973073351903
ATLANTIC_AVENUE,284,2.636954503249768
VENTNOR_AVENUE,287,2.6648096564531105
WATER_WORKS,290,2.692664809656453
MARVIN_GARDENS,237,2.200557103064067
GO_TO_JAIL,278,2.5812441968430826
PACIFIC_AVENUE,248,2.3026926648096566
NORTH_CAROLINA_AVENUE,255,2.3676880222841223
COMMUNITY_CHEST_3,283,2.627669452181987
PENNSYLVANIA_AVENUE,216,2.0055710306406684
SHORT_LINE,257,2.3862581244196845
CHANCE_3,232,2.1541318477251625
PARK_PLACE,233,2.1634168987929434
LUXURY_TAX,233,2.1634168987929434
BOARDWALK,274,2.544103992571959

Trial 9

Space Name,Times Landed On,Percent Landed On (%)
GO,293,2.7233014220652474
MEDITERRANEAN_AVENUE,236,2.193512408216377
COMMUNITY_CHEST_1,241,2.239985128729436
BALTIC_AVENUE,206,1.914676085138024
INCOME_TAX,226,2.100566967190259
READING_RAILROAD,261,2.4258760107816713
ORIENTAL_AVENUE,196,1.8217306441119063
CHANCE_1,214,1.989032437958918
VERMONT_AVENUE,221,2.0540942466772005
CONNECTICUT_AVENUE,246,2.286457849242495
JAIL,684,6.3574681661864485
ST_CHARLES_PLACE,286,2.6582396133469652
ELECTRIC_COMPANY,259,2.4072869225764477
STATES_AVENUE,233,2.1656287759085417
VIRGINIA_AVENUE,237,2.202806952318989
PENNSYLVANIA_RAILROAD,279,2.593177804628683
ST_JAMES_PLACE,263,2.4444650989868943
COMMUNITY_CHEST_2,280,2.6024723487312946
TENNESSEE_AVENUE,289,2.6861232456548008
NEW_YORK_AVENUE,338,3.1415559066827776
FREE_PARKING,302,2.8069523189887535
KENTUCKY_AVENUE,286,2.6582396133469652
CHANCE_2,287,2.6675341574495772
INDIANA_AVENUE,249,2.3143414815503296
ILLINOIS_AVENUE,323,3.002137745143601
BO_RAILROAD,298,2.7697741425783065
ATLANTIC_AVENUE,255,2.3701087461660006
VENTNOR_AVENUE,300,2.78836323078353
WATER_WORKS,283,2.63035598103913
MARVIN_GARDENS,249,2.3143414815503296
GO_TO_JAIL,256,2.379403290268612
PACIFIC_AVENUE,263,2.4444650989868943
NORTH_CAROLINA_AVENUE,233,2.1656287759085417
COMMUNITY_CHEST_3,277,2.5745887164234595
PENNSYLVANIA_AVENUE,247,2.2957523933451065
SHORT_LINE,249,2.3143414815503296
CHANCE_3,245,2.277163305139883
PARK_PLACE,216,2.0076215261641415
LUXURY_TAX,212,1.9704433497536946
BOARDWALK,241,2.239985128729436

Trial 10

Space Name,Times Landed On,Percent Landed On (%)
GO,272,2.526002971768202
MEDITERRANEAN_AVENUE,204,1.8945022288261515
COMMUNITY_CHEST_1,219,2.0338038632986626
BALTIC_AVENUE,229,2.12667161961367
INCOME_TAX,218,2.024517087667162
READING_RAILROAD,259,2.4052748885586928
ORIENTAL_AVENUE,226,2.0988112927191676
CHANCE_1,214,1.9873699851411588
VERMONT_AVENUE,208,1.9316493313521546
CONNECTICUT_AVENUE,229,2.12667161961367
JAIL,698,6.4821693907875195
ST_CHARLES_PLACE,287,2.665304606240713
ELECTRIC_COMPANY,258,2.395988112927192
STATES_AVENUE,241,2.238112927191679
VIRGINIA_AVENUE,226,2.0988112927191676
PENNSYLVANIA_RAILROAD,267,2.4795690936106984
ST_JAMES_PLACE,288,2.674591381872214
COMMUNITY_CHEST_2,285,2.6467310549777117
TENNESSEE_AVENUE,304,2.823179791976226
NEW_YORK_AVENUE,297,2.7581723625557206
FREE_PARKING,304,2.823179791976226
KENTUCKY_AVENUE,276,2.563150074294205
CHANCE_2,274,2.5445765230312034
INDIANA_AVENUE,297,2.7581723625557206
ILLINOIS_AVENUE,335,3.111069836552749
BO_RAILROAD,272,2.526002971768202
ATLANTIC_AVENUE,283,2.6281575037147102
VENTNOR_AVENUE,280,2.600297176820208
WATER_WORKS,263,2.4424219910846956
MARVIN_GARDENS,258,2.395988112927192
GO_TO_JAIL,281,2.609583952451709
PACIFIC_AVENUE,282,2.6188707280832095
NORTH_CAROLINA_AVENUE,263,2.4424219910846956
COMMUNITY_CHEST_3,264,2.4517087667161963
PENNSYLVANIA_AVENUE,262,2.433135215453195
SHORT_LINE,210,1.950222882615156
CHANCE_3,213,1.978083209509658
PARK_PLACE,225,2.089524517087667
LUXURY_TAX,224,2.080237741456166
BOARDWALK,273,2.5352897473997027

