Strategy A,n = 100000

Trial 1

Space Name,Times Landed On,Percent Landed On (%)
JAIL,6704,6.231815350864962
ST_CHARLES_PLACE,2645,2.4587039980665013
ELECTRIC_COMPANY,2537,2.3583107913401564
STATES_AVENUE,2413,2.243044516950649
VIRGINIA_AVENUE,2464,2.2904524201269787
PENNSYLVANIA_RAILROAD,2782,2.5860546399323274
ST_JAMES_PLACE,2843,2.6427582103981337
COMMUNITY_CHEST_2,2951,2.743151417124478
TENNESSEE_AVENUE,2947,2.7394331502086877
NEW_YORK_AVENUE,3048,2.833319389832399
FREE_PARKING,2798,2.6009277075954897
KENTUCKY_AVENUE,2761,2.566533738624427
CHANCE_2,2848,2.6474060440428717
INDIANA_AVENUE,2725,2.533069336382312
ILLINOIS_AVENUE,3264,3.034105803285089
BO_RAILROAD,2899,2.694813947219201
ATLANTIC_AVENUE,2646,2.459633564795449
VENTNOR_AVENUE,2669,2.4810135995612446
WATER_WORKS,2880,2.677152179369196
MARVIN_GARDENS,2575,2.3936343270401665
GO_TO_JAIL,2616,2.4317465629270196
PACIFIC_AVENUE,2628,2.4429013636743915
NORTH_CAROLINA_AVENUE,2643,2.456844864608606
COMMUNITY_CHEST_3,2716,2.524703235821783
PENNSYLVANIA_AVENUE,2504,2.3276350892848843
SHORT_LINE,2392,2.223523615642749
CHANCE_3,2302,2.1398626100374614
PARK_PLACE,2212,2.0562016044321743
LUXURY_TAX,2209,2.0534129042453313
BOARDWALK,2646,2.459633564795449

Trial 8

Space Name,Times Landed On,Percent Landed On (%)
GO,2735,2.543641825469899
MEDITERRANEAN_AVENUE,2117,1.9688810766068654
COMMUNITY_CHEST_1,2268,2.109316146312882
BALTIC_AVENUE,2226,2.0702547361959764
INCOME_TAX,2403,2.234870678831506
READING_RAILROAD,2644,2.4590087702166046
ORIENTAL_AVENUE,2207,2.0525840982859482
CHANCE_1,2283,2.1232666499260624
VERMONT_AVENUE,2336,2.1725584293593
CONNECTICUT_AVENUE,2219,2.063744501176492
JAIL,6525,6.068469071733489
ST_CHARLES_PLACE,2761,2.567822698399412
ELECTRIC_COMPANY,2566,2.3864661514280665
STATES_AVENUE,2460,2.2878825925615915
VIRGINIA_AVENUE,2451,2.2795122903936833
PENNSYLVANIA_RAILROAD,2752,2.559452396231504
ST_JAMES_PLACE,2732,2.5408517247472635
COMMUNITY_CHEST_2,2857,2.657105921523767
TENNESSEE_AVENUE,2988,2.778940319745543
NEW_YORK_AVENUE,3096,2.8793839457604418
FREE_PARKING,2912,2.7082577681054287
KENTUCKY_AVENUE,2727,2.536201556876203
CHANCE_2,2809,2.6124643099615894
INDIANA_AVENUE,2708,2.518530918966175
ILLINOIS_AVENUE,3168,2.946346363103708
